Entity,Code,Date,Confirmed COVID-19 deaths per million people (deaths per million),Year,Population density (people per sq. km of land area) (Rate)
Jamaica,JAM,06-Mar-20,,2017,266.8789474
Jamaica,JAM,07-Mar-20,,2017,266.8789474
Jamaica,JAM,08-Mar-20,,2017,266.8789474
Jamaica,JAM,09-Mar-20,,2017,266.8789474
Jamaica,JAM,10-Mar-20,,2017,266.8789474
Jamaica,JAM,11-Mar-20,,2017,266.8789474
Jamaica,JAM,12-Mar-20,0,2017,266.8789474
Jamaica,JAM,13-Mar-20,0,2017,266.8789474
Jamaica,JAM,14-Mar-20,0,2017,266.8789474
Jamaica,JAM,15-Mar-20,,2017,266.8789474
Jamaica,JAM,16-Mar-20,0,2017,266.8789474
Jamaica,JAM,17-Mar-20,0,2017,266.8789474
Jamaica,JAM,18-Mar-20,0,2017,266.8789474
Jamaica,JAM,19-Mar-20,0,2017,266.8789474
Jamaica,JAM,20-Mar-20,0,2017,266.8789474
Jamaica,JAM,21-Mar-20,0,2017,266.8789474
Jamaica,JAM,22-Mar-20,0,2017,266.8789474
Jamaica,JAM,23-Mar-20,0,2017,266.8789474
Jamaica,JAM,24-Mar-20,0,2017,266.8789474
Jamaica,JAM,25-Mar-20,0.338,2017,266.8789474
Jamaica,JAM,26-Mar-20,0.338,2017,266.8789474
Jamaica,JAM,27-Mar-20,0.338,2017,266.8789474
Jamaica,JAM,28-Mar-20,0.338,2017,266.8789474
Jamaica,JAM,29-Mar-20,0.338,2017,266.8789474
Jamaica,JAM,30-Mar-20,0.338,2017,266.8789474
Jamaica,JAM,31-Mar-20,0.338,2017,266.8789474
Jamaica,JAM,01-Apr-20,0.338,2017,266.8789474
Jamaica,JAM,02-Apr-20,1.013,2017,266.8789474
Jamaica,JAM,03-Apr-20,1.013,2017,266.8789474
Jamaica,JAM,04-Apr-20,1.013,2017,266.8789474
Jamaica,JAM,05-Apr-20,1.013,2017,266.8789474
Jamaica,JAM,06-Apr-20,1.013,2017,266.8789474
Jamaica,JAM,07-Apr-20,1.013,2017,266.8789474
Jamaica,JAM,08-Apr-20,1.013,2017,266.8789474
Jamaica,JAM,09-Apr-20,1.351,2017,266.8789474
Jamaica,JAM,10-Apr-20,1.351,2017,266.8789474
Jamaica,JAM,11-Apr-20,1.351,2017,266.8789474
Jamaica,JAM,12-Apr-20,1.351,2017,266.8789474
Jamaica,JAM,13-Apr-20,1.351,2017,266.8789474
Jamaica,JAM,14-Apr-20,1.351,2017,266.8789474
Jamaica,JAM,15-Apr-20,1.689,2017,266.8789474
Jamaica,JAM,16-Apr-20,1.689,2017,266.8789474
Jamaica,JAM,17-Apr-20,1.689,2017,266.8789474
Jamaica,JAM,18-Apr-20,1.689,2017,266.8789474
Jamaica,JAM,19-Apr-20,1.689,2017,266.8789474
Jamaica,JAM,20-Apr-20,1.689,2017,266.8789474
Jamaica,JAM,21-Apr-20,2.026,2017,266.8789474
Jamaica,JAM,22-Apr-20,2.026,2017,266.8789474
Jamaica,JAM,23-Apr-20,2.026,2017,266.8789474
Jamaica,JAM,24-Apr-20,2.026,2017,266.8789474
Jamaica,JAM,25-Apr-20,2.364,2017,266.8789474
Jamaica,JAM,26-Apr-20,2.364,2017,266.8789474
Jamaica,JAM,27-Apr-20,2.364,2017,266.8789474
Jamaica,JAM,28-Apr-20,2.364,2017,266.8789474
Jamaica,JAM,29-Apr-20,2.364,2017,266.8789474
Jamaica,JAM,30-Apr-20,2.364,2017,266.8789474
Jamaica,JAM,01-May-20,2.702,2017,266.8789474
Jamaica,JAM,02-May-20,2.702,2017,266.8789474
Jamaica,JAM,03-May-20,2.702,2017,266.8789474
Jamaica,JAM,04-May-20,3.039,2017,266.8789474
Jamaica,JAM,05-May-20,3.039,2017,266.8789474
Jamaica,JAM,06-May-20,3.039,2017,266.8789474
Jamaica,JAM,07-May-20,3.039,2017,266.8789474
Jamaica,JAM,08-May-20,3.039,2017,266.8789474
Jamaica,JAM,09-May-20,3.039,2017,266.8789474
Jamaica,JAM,10-May-20,3.039,2017,266.8789474
Jamaica,JAM,11-May-20,3.039,2017,266.8789474
Jamaica,JAM,12-May-20,3.039,2017,266.8789474
Jamaica,JAM,13-May-20,3.039,2017,266.8789474
Jamaica,JAM,14-May-20,3.039,2017,266.8789474
Jamaica,JAM,15-May-20,3.039,2017,266.8789474
Jamaica,JAM,16-May-20,3.039,2017,266.8789474
Jamaica,JAM,17-May-20,3.039,2017,266.8789474
Jamaica,JAM,18-May-20,3.039,2017,266.8789474
Jamaica,JAM,19-May-20,3.039,2017,266.8789474
Jamaica,JAM,20-May-20,3.039,2017,266.8789474
Jamaica,JAM,21-May-20,3.039,2017,266.8789474
Jamaica,JAM,22-May-20,3.039,2017,266.8789474
Jamaica,JAM,23-May-20,3.039,2017,266.8789474
Jamaica,JAM,24-May-20,3.039,2017,266.8789474
Jamaica,JAM,25-May-20,3.039,2017,266.8789474
Jamaica,JAM,26-May-20,3.039,2017,266.8789474
Jamaica,JAM,27-May-20,3.039,2017,266.8789474
Jamaica,JAM,28-May-20,3.039,2017,266.8789474
Jamaica,JAM,29-May-20,3.039,2017,266.8789474
Jamaica,JAM,30-May-20,3.039,2017,266.8789474
Japan,JPN,31-Dec-19,0,2017,347.7775867
Japan,JPN,01-Jan-20,0,2017,347.7775867
Japan,JPN,02-Jan-20,0,2017,347.7775867
Japan,JPN,03-Jan-20,0,2017,347.7775867
Japan,JPN,04-Jan-20,0,2017,347.7775867
Japan,JPN,05-Jan-20,0,2017,347.7775867
Japan,JPN,06-Jan-20,0,2017,347.7775867
Japan,JPN,07-Jan-20,0,2017,347.7775867
Japan,JPN,08-Jan-20,0,2017,347.7775867
Japan,JPN,09-Jan-20,0,2017,347.7775867
Japan,JPN,10-Jan-20,0,2017,347.7775867
Japan,JPN,11-Jan-20,0,2017,347.7775867
Japan,JPN,12-Jan-20,0,2017,347.7775867
Japan,JPN,13-Jan-20,0,2017,347.7775867
Japan,JPN,14-Jan-20,0,2017,347.7775867
Japan,JPN,15-Jan-20,0,2017,347.7775867
Japan,JPN,16-Jan-20,0,2017,347.7775867
Japan,JPN,17-Jan-20,0,2017,347.7775867
Japan,JPN,18-Jan-20,0,2017,347.7775867
Japan,JPN,19-Jan-20,0,2017,347.7775867
Japan,JPN,20-Jan-20,0,2017,347.7775867
Japan,JPN,21-Jan-20,0,2017,347.7775867
Japan,JPN,22-Jan-20,0,2017,347.7775867
Japan,JPN,23-Jan-20,0,2017,347.7775867
Japan,JPN,24-Jan-20,0,2017,347.7775867
Japan,JPN,25-Jan-20,0,2017,347.7775867
Japan,JPN,26-Jan-20,0,2017,347.7775867
Japan,JPN,27-Jan-20,0,2017,347.7775867
Japan,JPN,28-Jan-20,0,2017,347.7775867
Japan,JPN,29-Jan-20,0,2017,347.7775867
Japan,JPN,30-Jan-20,0,2017,347.7775867
Japan,JPN,31-Jan-20,0,2017,347.7775867
Japan,JPN,01-Feb-20,0,2017,347.7775867
Japan,JPN,02-Feb-20,0,2017,347.7775867
Japan,JPN,03-Feb-20,0,2017,347.7775867
Japan,JPN,04-Feb-20,0,2017,347.7775867
Japan,JPN,05-Feb-20,0,2017,347.7775867
Japan,JPN,06-Feb-20,0,2017,347.7775867
Japan,JPN,07-Feb-20,0,2017,347.7775867
Japan,JPN,08-Feb-20,0,2017,347.7775867
Japan,JPN,09-Feb-20,0,2017,347.7775867
Japan,JPN,10-Feb-20,0,2017,347.7775867
Japan,JPN,11-Feb-20,0,2017,347.7775867
Japan,JPN,12-Feb-20,0,2017,347.7775867
Japan,JPN,13-Feb-20,0.008,2017,347.7775867
Japan,JPN,14-Feb-20,0.008,2017,347.7775867
Japan,JPN,15-Feb-20,0.008,2017,347.7775867
Japan,JPN,16-Feb-20,0.008,2017,347.7775867
Japan,JPN,17-Feb-20,0.008,2017,347.7775867
Japan,JPN,18-Feb-20,0.008,2017,347.7775867
Japan,JPN,19-Feb-20,0.008,2017,347.7775867
Japan,JPN,20-Feb-20,0.008,2017,347.7775867
Japan,JPN,21-Feb-20,0.008,2017,347.7775867
Japan,JPN,22-Feb-20,0.008,2017,347.7775867
Japan,JPN,23-Feb-20,0.008,2017,347.7775867
Japan,JPN,24-Feb-20,0.008,2017,347.7775867
Japan,JPN,25-Feb-20,0.008,2017,347.7775867
Japan,JPN,26-Feb-20,0.008,2017,347.7775867
Japan,JPN,27-Feb-20,0.024,2017,347.7775867
Japan,JPN,28-Feb-20,0.024,2017,347.7775867
Japan,JPN,29-Feb-20,0.024,2017,347.7775867
Japan,JPN,01-Mar-20,0.04,2017,347.7775867
Japan,JPN,02-Mar-20,0.047,2017,347.7775867
Japan,JPN,03-Mar-20,0.047,2017,347.7775867
Japan,JPN,04-Mar-20,0.047,2017,347.7775867
Japan,JPN,05-Mar-20,0.047,2017,347.7775867
Japan,JPN,06-Mar-20,0.047,2017,347.7775867
Japan,JPN,07-Mar-20,0.047,2017,347.7775867
Japan,JPN,08-Mar-20,0.047,2017,347.7775867
Japan,JPN,09-Mar-20,0.055,2017,347.7775867
Japan,JPN,10-Mar-20,0.071,2017,347.7775867
Japan,JPN,11-Mar-20,0.095,2017,347.7775867
Japan,JPN,12-Mar-20,0.119,2017,347.7775867
Japan,JPN,13-Mar-20,0.15,2017,347.7775867
Japan,JPN,14-Mar-20,0.166,2017,347.7775867
Japan,JPN,15-Mar-20,0.174,2017,347.7775867
Japan,JPN,16-Mar-20,0.19,2017,347.7775867
Japan,JPN,17-Mar-20,0.221,2017,347.7775867
Japan,JPN,18-Mar-20,0.221,2017,347.7775867
Japan,JPN,19-Mar-20,0.229,2017,347.7775867
Japan,JPN,20-Mar-20,0.261,2017,347.7775867
Japan,JPN,21-Mar-20,0.277,2017,347.7775867
Japan,JPN,22-Mar-20,0.285,2017,347.7775867
Japan,JPN,23-Mar-20,0.324,2017,347.7775867
Japan,JPN,24-Mar-20,0.332,2017,347.7775867
Japan,JPN,25-Mar-20,0.34,2017,347.7775867
Japan,JPN,26-Mar-20,0.356,2017,347.7775867
Japan,JPN,27-Mar-20,0.364,2017,347.7775867
Japan,JPN,28-Mar-20,0.387,2017,347.7775867
Japan,JPN,29-Mar-20,0.411,2017,347.7775867
Japan,JPN,30-Mar-20,0.427,2017,347.7775867
Japan,JPN,31-Mar-20,0.443,2017,347.7775867
Japan,JPN,01-Apr-20,0.443,2017,347.7775867
Japan,JPN,02-Apr-20,0.451,2017,347.7775867
Japan,JPN,03-Apr-20,0.498,2017,347.7775867
Japan,JPN,04-Apr-20,0.546,2017,347.7775867
Japan,JPN,05-Apr-20,0.553,2017,347.7775867
Japan,JPN,06-Apr-20,0.577,2017,347.7775867
Japan,JPN,07-Apr-20,0.633,2017,347.7775867
Japan,JPN,08-Apr-20,0.633,2017,347.7775867
Japan,JPN,09-Apr-20,0.64,2017,347.7775867
Japan,JPN,10-Apr-20,0.672,2017,347.7775867
Japan,JPN,11-Apr-20,0.696,2017,347.7775867
Japan,JPN,12-Apr-20,0.775,2017,347.7775867
Japan,JPN,13-Apr-20,0.806,2017,347.7775867
Japan,JPN,14-Apr-20,0.862,2017,347.7775867
Japan,JPN,15-Apr-20,0.941,2017,347.7775867
Japan,JPN,16-Apr-20,1.075,2017,347.7775867
Japan,JPN,17-Apr-20,1.17,2017,347.7775867
Japan,JPN,18-Apr-20,1.218,2017,347.7775867
Japan,JPN,19-Apr-20,1.273,2017,347.7775867
Japan,JPN,20-Apr-20,1.352,2017,347.7775867
Japan,JPN,21-Apr-20,1.471,2017,347.7775867
Japan,JPN,22-Apr-20,1.471,2017,347.7775867
Japan,JPN,23-Apr-20,2.269,2017,347.7775867
Japan,JPN,24-Apr-20,2.506,2017,347.7775867
Japan,JPN,25-Apr-20,2.641,2017,347.7775867
Japan,JPN,26-Apr-20,2.752,2017,347.7775867
Japan,JPN,27-Apr-20,2.775,2017,347.7775867
Japan,JPN,28-Apr-20,2.973,2017,347.7775867
Japan,JPN,29-Apr-20,3.076,2017,347.7775867
Japan,JPN,30-Apr-20,3.281,2017,347.7775867
Japan,JPN,01-May-20,3.416,2017,347.7775867
Japan,JPN,02-May-20,3.621,2017,347.7775867
Japan,JPN,03-May-20,3.89,2017,347.7775867
Japan,JPN,04-May-20,4.032,2017,347.7775867
Japan,JPN,05-May-20,4.119,2017,347.7775867
Japan,JPN,06-May-20,4.293,2017,347.7775867
Japan,JPN,07-May-20,4.357,2017,347.7775867
Japan,JPN,08-May-20,4.404,2017,347.7775867
Japan,JPN,09-May-20,4.752,2017,347.7775867
Japan,JPN,10-May-20,4.847,2017,347.7775867
Japan,JPN,11-May-20,4.91,2017,347.7775867
Japan,JPN,12-May-20,5.084,2017,347.7775867
Japan,JPN,13-May-20,5.282,2017,347.7775867
Japan,JPN,14-May-20,5.432,2017,347.7775867
Japan,JPN,15-May-20,5.614,2017,347.7775867
Japan,JPN,16-May-20,5.732,2017,347.7775867
Japan,JPN,17-May-20,5.883,2017,347.7775867
Japan,JPN,18-May-20,5.922,2017,347.7775867
Japan,JPN,19-May-20,6.033,2017,347.7775867
Japan,JPN,20-May-20,6.096,2017,347.7775867
Japan,JPN,21-May-20,6.143,2017,347.7775867
Japan,JPN,22-May-20,6.294,2017,347.7775867
Japan,JPN,23-May-20,6.389,2017,347.7775867
Japan,JPN,24-May-20,6.483,2017,347.7775867
Japan,JPN,25-May-20,6.562,2017,347.7775867
Japan,JPN,26-May-20,6.689,2017,347.7775867
Japan,JPN,27-May-20,6.784,2017,347.7775867
Japan,JPN,28-May-20,6.784,2017,347.7775867
Japan,JPN,29-May-20,6.91,2017,347.7775867
Japan,JPN,30-May-20,7.005,2017,347.7775867
Jersey,JEY,20-Mar-20,0,,
Jersey,JEY,21-Mar-20,0,,
Jersey,JEY,22-Mar-20,0,,
Jersey,JEY,23-Mar-20,0,,
Jersey,JEY,24-Mar-20,0,,
Jersey,JEY,25-Mar-20,0,,
Jersey,JEY,26-Mar-20,0,,
Jersey,JEY,27-Mar-20,9.894,,
Jersey,JEY,28-Mar-20,9.894,,
Jersey,JEY,29-Mar-20,9.894,,
Jersey,JEY,30-Mar-20,19.788,,
Jersey,JEY,31-Mar-20,19.788,,
Jersey,JEY,01-Apr-20,19.788,,
Jersey,JEY,02-Apr-20,19.788,,
Jersey,JEY,03-Apr-20,19.788,,
Jersey,JEY,04-Apr-20,19.788,,
Jersey,JEY,05-Apr-20,29.682,,
Jersey,JEY,06-Apr-20,29.682,,
Jersey,JEY,07-Apr-20,29.682,,
Jersey,JEY,08-Apr-20,29.682,,
Jersey,JEY,09-Apr-20,29.682,,
Jersey,JEY,10-Apr-20,29.682,,
Jersey,JEY,11-Apr-20,39.575,,
Jersey,JEY,12-Apr-20,39.575,,
Jersey,JEY,13-Apr-20,39.575,,
Jersey,JEY,14-Apr-20,39.575,,
Jersey,JEY,15-Apr-20,39.575,,
Jersey,JEY,16-Apr-20,59.363,,
Jersey,JEY,17-Apr-20,98.938,,
Jersey,JEY,18-Apr-20,108.832,,
Jersey,JEY,19-Apr-20,118.726,,
Jersey,JEY,20-Apr-20,118.726,,
Jersey,JEY,21-Apr-20,138.514,,
Jersey,JEY,22-Apr-20,138.514,,
Jersey,JEY,23-Apr-20,178.089,,
Jersey,JEY,24-Apr-20,187.983,,
Jersey,JEY,25-Apr-20,187.983,,
Jersey,JEY,26-Apr-20,187.983,,
Jersey,JEY,27-Apr-20,187.983,,
Jersey,JEY,28-Apr-20,187.983,,
Jersey,JEY,29-Apr-20,197.877,,
Jersey,JEY,30-Apr-20,207.771,,
Jersey,JEY,01-May-20,227.558,,
Jersey,JEY,02-May-20,237.452,,
Jersey,JEY,03-May-20,237.452,,
Jersey,JEY,04-May-20,237.452,,
Jersey,JEY,05-May-20,237.452,,
Jersey,JEY,06-May-20,237.452,,
Jersey,JEY,07-May-20,247.346,,
Jersey,JEY,08-May-20,247.346,,
Jersey,JEY,09-May-20,247.346,,
Jersey,JEY,10-May-20,247.346,,
Jersey,JEY,11-May-20,247.346,,
Jersey,JEY,12-May-20,247.346,,
Jersey,JEY,13-May-20,257.24,,
Jersey,JEY,14-May-20,267.134,,
Jersey,JEY,15-May-20,267.134,,
Jersey,JEY,16-May-20,267.134,,
Jersey,JEY,17-May-20,267.134,,
Jersey,JEY,18-May-20,267.134,,
Jersey,JEY,19-May-20,267.134,,
Jersey,JEY,20-May-20,277.027,,
Jersey,JEY,21-May-20,286.921,,
Jersey,JEY,22-May-20,286.921,,
Jersey,JEY,23-May-20,286.921,,
Jersey,JEY,24-May-20,286.921,,
Jersey,JEY,25-May-20,286.921,,
Jersey,JEY,26-May-20,286.921,,
Jersey,JEY,27-May-20,286.921,,
Jersey,JEY,28-May-20,286.921,,
Jersey,JEY,29-May-20,286.921,,
Jersey,JEY,30-May-20,286.921,,
Jordan,JOR,31-Dec-19,,2017,109.2853458
Jordan,JOR,01-Jan-20,,2017,109.2853458
Jordan,JOR,02-Jan-20,,2017,109.2853458
Jordan,JOR,03-Jan-20,,2017,109.2853458
Jordan,JOR,04-Jan-20,,2017,109.2853458
Jordan,JOR,05-Jan-20,,2017,109.2853458
Jordan,JOR,06-Jan-20,,2017,109.2853458
Jordan,JOR,07-Jan-20,,2017,109.2853458
Jordan,JOR,08-Jan-20,,2017,109.2853458
Jordan,JOR,09-Jan-20,,2017,109.2853458
Jordan,JOR,10-Jan-20,,2017,109.2853458
Jordan,JOR,11-Jan-20,,2017,109.2853458
Jordan,JOR,12-Jan-20,,2017,109.2853458
Jordan,JOR,13-Jan-20,,2017,109.2853458
Jordan,JOR,14-Jan-20,,2017,109.2853458
Jordan,JOR,15-Jan-20,,2017,109.2853458
Jordan,JOR,16-Jan-20,,2017,109.2853458
Jordan,JOR,17-Jan-20,,2017,109.2853458
Jordan,JOR,18-Jan-20,,2017,109.2853458
Jordan,JOR,19-Jan-20,,2017,109.2853458
Jordan,JOR,20-Jan-20,,2017,109.2853458
Jordan,JOR,21-Jan-20,,2017,109.2853458
Jordan,JOR,22-Jan-20,,2017,109.2853458
Jordan,JOR,23-Jan-20,,2017,109.2853458
Jordan,JOR,24-Jan-20,,2017,109.2853458
Jordan,JOR,25-Jan-20,,2017,109.2853458
Jordan,JOR,26-Jan-20,,2017,109.2853458
Jordan,JOR,27-Jan-20,,2017,109.2853458
Jordan,JOR,28-Jan-20,,2017,109.2853458
Jordan,JOR,29-Jan-20,,2017,109.2853458
Jordan,JOR,30-Jan-20,,2017,109.2853458
Jordan,JOR,31-Jan-20,,2017,109.2853458
Jordan,JOR,01-Feb-20,,2017,109.2853458
Jordan,JOR,02-Feb-20,,2017,109.2853458
Jordan,JOR,03-Feb-20,,2017,109.2853458
Jordan,JOR,04-Feb-20,,2017,109.2853458
Jordan,JOR,05-Feb-20,,2017,109.2853458
Jordan,JOR,06-Feb-20,,2017,109.2853458
Jordan,JOR,07-Feb-20,,2017,109.2853458
Jordan,JOR,08-Feb-20,,2017,109.2853458
Jordan,JOR,09-Feb-20,,2017,109.2853458
Jordan,JOR,10-Feb-20,,2017,109.2853458
Jordan,JOR,11-Feb-20,,2017,109.2853458
Jordan,JOR,12-Feb-20,,2017,109.2853458
Jordan,JOR,13-Feb-20,,2017,109.2853458
Jordan,JOR,14-Feb-20,,2017,109.2853458
Jordan,JOR,15-Feb-20,,2017,109.2853458
Jordan,JOR,16-Feb-20,,2017,109.2853458
Jordan,JOR,17-Feb-20,,2017,109.2853458
Jordan,JOR,18-Feb-20,,2017,109.2853458
Jordan,JOR,19-Feb-20,,2017,109.2853458
Jordan,JOR,20-Feb-20,,2017,109.2853458
Jordan,JOR,21-Feb-20,,2017,109.2853458
Jordan,JOR,22-Feb-20,,2017,109.2853458
Jordan,JOR,23-Feb-20,,2017,109.2853458
Jordan,JOR,24-Feb-20,,2017,109.2853458
Jordan,JOR,25-Feb-20,,2017,109.2853458
Jordan,JOR,26-Feb-20,,2017,109.2853458
Jordan,JOR,27-Feb-20,,2017,109.2853458
Jordan,JOR,28-Feb-20,,2017,109.2853458
Jordan,JOR,29-Feb-20,,2017,109.2853458
Jordan,JOR,01-Mar-20,,2017,109.2853458
Jordan,JOR,02-Mar-20,,2017,109.2853458
Jordan,JOR,03-Mar-20,0,2017,109.2853458
Jordan,JOR,04-Mar-20,,2017,109.2853458
Jordan,JOR,05-Mar-20,,2017,109.2853458
Jordan,JOR,06-Mar-20,,2017,109.2853458
Jordan,JOR,07-Mar-20,,2017,109.2853458
Jordan,JOR,08-Mar-20,0,2017,109.2853458
Jordan,JOR,09-Mar-20,,2017,109.2853458
Jordan,JOR,10-Mar-20,,2017,109.2853458
Jordan,JOR,11-Mar-20,,2017,109.2853458
Jordan,JOR,12-Mar-20,,2017,109.2853458
Jordan,JOR,13-Mar-20,,2017,109.2853458
Jordan,JOR,14-Mar-20,,2017,109.2853458
Jordan,JOR,15-Mar-20,0,2017,109.2853458
Jordan,JOR,16-Mar-20,0,2017,109.2853458
Jordan,JOR,17-Mar-20,0,2017,109.2853458
Jordan,JOR,18-Mar-20,0,2017,109.2853458
Jordan,JOR,19-Mar-20,0,2017,109.2853458
Jordan,JOR,20-Mar-20,0,2017,109.2853458
Jordan,JOR,21-Mar-20,0,2017,109.2853458
Jordan,JOR,22-Mar-20,0,2017,109.2853458
Jordan,JOR,23-Mar-20,0,2017,109.2853458
Jordan,JOR,24-Mar-20,0,2017,109.2853458
Jordan,JOR,25-Mar-20,0,2017,109.2853458
Jordan,JOR,26-Mar-20,0,2017,109.2853458
Jordan,JOR,27-Mar-20,0,2017,109.2853458
Jordan,JOR,28-Mar-20,0,2017,109.2853458
Jordan,JOR,29-Mar-20,0.098,2017,109.2853458
Jordan,JOR,30-Mar-20,0.098,2017,109.2853458
Jordan,JOR,31-Mar-20,0.49,2017,109.2853458
Jordan,JOR,01-Apr-20,0.49,2017,109.2853458
Jordan,JOR,02-Apr-20,0.49,2017,109.2853458
Jordan,JOR,03-Apr-20,0.49,2017,109.2853458
Jordan,JOR,04-Apr-20,0.49,2017,109.2853458
Jordan,JOR,05-Apr-20,0.49,2017,109.2853458
Jordan,JOR,06-Apr-20,0.49,2017,109.2853458
Jordan,JOR,07-Apr-20,0.588,2017,109.2853458
Jordan,JOR,08-Apr-20,0.588,2017,109.2853458
Jordan,JOR,09-Apr-20,0.588,2017,109.2853458
Jordan,JOR,10-Apr-20,0.686,2017,109.2853458
Jordan,JOR,11-Apr-20,0.686,2017,109.2853458
Jordan,JOR,12-Apr-20,0.686,2017,109.2853458
Jordan,JOR,13-Apr-20,0.686,2017,109.2853458
Jordan,JOR,14-Apr-20,0.686,2017,109.2853458
Jordan,JOR,15-Apr-20,0.686,2017,109.2853458
Jordan,JOR,16-Apr-20,0.686,2017,109.2853458
Jordan,JOR,17-Apr-20,0.686,2017,109.2853458
Jordan,JOR,18-Apr-20,0.686,2017,109.2853458
Jordan,JOR,19-Apr-20,0.686,2017,109.2853458
Jordan,JOR,20-Apr-20,0.686,2017,109.2853458
Jordan,JOR,21-Apr-20,0.686,2017,109.2853458
Jordan,JOR,22-Apr-20,0.686,2017,109.2853458
Jordan,JOR,23-Apr-20,0.686,2017,109.2853458
Jordan,JOR,24-Apr-20,0.686,2017,109.2853458
Jordan,JOR,25-Apr-20,0.686,2017,109.2853458
Jordan,JOR,26-Apr-20,0.686,2017,109.2853458
Jordan,JOR,27-Apr-20,0.686,2017,109.2853458
Jordan,JOR,28-Apr-20,0.686,2017,109.2853458
Jordan,JOR,29-Apr-20,0.784,2017,109.2853458
Jordan,JOR,30-Apr-20,0.784,2017,109.2853458
Jordan,JOR,01-May-20,0.784,2017,109.2853458
Jordan,JOR,02-May-20,0.784,2017,109.2853458
Jordan,JOR,03-May-20,0.882,2017,109.2853458
Jordan,JOR,04-May-20,0.882,2017,109.2853458
Jordan,JOR,05-May-20,0.882,2017,109.2853458
Jordan,JOR,06-May-20,0.882,2017,109.2853458
Jordan,JOR,07-May-20,0.882,2017,109.2853458
Jordan,JOR,08-May-20,0.882,2017,109.2853458
Jordan,JOR,09-May-20,0.882,2017,109.2853458
Jordan,JOR,10-May-20,0.882,2017,109.2853458
Jordan,JOR,11-May-20,0.882,2017,109.2853458
Jordan,JOR,12-May-20,0.882,2017,109.2853458
Jordan,JOR,13-May-20,0.882,2017,109.2853458
Jordan,JOR,14-May-20,0.882,2017,109.2853458
Jordan,JOR,15-May-20,0.882,2017,109.2853458
Jordan,JOR,16-May-20,0.882,2017,109.2853458
Jordan,JOR,17-May-20,0.882,2017,109.2853458
Jordan,JOR,18-May-20,0.882,2017,109.2853458
Jordan,JOR,19-May-20,0.882,2017,109.2853458
Jordan,JOR,20-May-20,0.882,2017,109.2853458
Jordan,JOR,21-May-20,0.882,2017,109.2853458
Jordan,JOR,22-May-20,0.882,2017,109.2853458
Jordan,JOR,23-May-20,0.882,2017,109.2853458
Jordan,JOR,24-May-20,0.882,2017,109.2853458
Jordan,JOR,25-May-20,0.882,2017,109.2853458
Jordan,JOR,26-May-20,0.882,2017,109.2853458
Jordan,JOR,27-May-20,0.882,2017,109.2853458
Jordan,JOR,28-May-20,0.882,2017,109.2853458
Jordan,JOR,29-May-20,0.882,2017,109.2853458
Jordan,JOR,30-May-20,0.882,2017,109.2853458
Kazakhstan,KAZ,31-Dec-19,,2017,6.681352002
Kazakhstan,KAZ,01-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,02-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,03-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,04-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,05-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,06-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,07-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,08-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,09-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,10-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,11-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,12-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,13-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,14-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,15-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,16-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,17-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,18-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,19-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,20-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,21-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,22-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,23-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,24-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,25-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,26-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,27-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,28-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,29-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,30-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,31-Jan-20,,2017,6.681352002
Kazakhstan,KAZ,01-Feb-20,,2017,6.681352002
Kazakhstan,KAZ,02-Feb-20,,2017,6.681352002
Kazakhstan,KAZ,03-Feb-20,,2017,6.681352002
Kazakhstan,KAZ,04-Feb-20,,2017,6.681352002
Kazakhstan,KAZ,05-Feb-20,,2017,6.681352002
Kazakhstan,KAZ,06-Feb-20,,2017,6.681352002
Kazakhstan,KAZ,07-Feb-20,,2017,6.681352002
Kazakhstan,KAZ,08-Feb-20,,2017,6.681352002
Kazakhstan,KAZ,09-Feb-20,,2017,6.681352002
